epoch,iteration,peak_cached,current_cached,total_feature_map_usage,total_weight_usage,backbone.fpn_lateral2.weight,backbone.fpn_lateral2.bias,backbone.fpn_output2.weight,backbone.fpn_output2.bias,backbone.fpn_lateral3.weight,backbone.fpn_lateral3.bias,backbone.fpn_output3.weight,backbone.fpn_output3.bias,backbone.fpn_lateral4.weight,backbone.fpn_lateral4.bias,backbone.fpn_output4.weight,backbone.fpn_output4.bias,backbone.fpn_lateral5.weight,backbone.fpn_lateral5.bias,backbone.fpn_output5.weight,backbone.fpn_output5.bias,backbone.bottom_up.stem.conv1.weight,backbone.bottom_up.res2.0.shortcut.weight,backbone.bottom_up.res2.0.conv1.weight,backbone.bottom_up.res2.0.conv2.weight,backbone.bottom_up.res2.0.conv3.weight,backbone.bottom_up.res2.1.conv1.weight,backbone.bottom_up.res2.1.conv2.weight,backbone.bottom_up.res2.1.conv3.weight,backbone.bottom_up.res2.2.conv1.weight,backbone.bottom_up.res2.2.conv2.weight,backbone.bottom_up.res2.2.conv3.weight,backbone.bottom_up.res3.0.shortcut.weight,backbone.bottom_up.res3.0.conv1.weight,backbone.bottom_up.res3.0.conv2.weight,backbone.bottom_up.res3.0.conv3.weight,backbone.bottom_up.res3.1.conv1.weight,backbone.bottom_up.res3.1.conv2.weight,backbone.bottom_up.res3.1.conv3.weight,backbone.bottom_up.res3.2.conv1.weight,backbone.bottom_up.res3.2.conv2.weight,backbone.bottom_up.res3.2.conv3.weight,backbone.bottom_up.res3.3.conv1.weight,backbone.bottom_up.res3.3.conv2.weight,backbone.bottom_up.res3.3.conv3.weight,backbone.bottom_up.res4.0.shortcut.weight,backbone.bottom_up.res4.0.conv1.weight,backbone.bottom_up.res4.0.conv2.weight,backbone.bottom_up.res4.0.conv3.weight,backbone.bottom_up.res4.1.conv1.weight,backbone.bottom_up.res4.1.conv2.weight,backbone.bottom_up.res4.1.conv3.weight,backbone.bottom_up.res4.2.conv1.weight,backbone.bottom_up.res4.2.conv2.weight,backbone.bottom_up.res4.2.conv3.weight,backbone.bottom_up.res4.3.conv1.weight,backbone.bottom_up.res4.3.conv2.weight,backbone.bottom_up.res4.3.conv3.weight,backbone.bottom_up.res4.4.conv1.weight,backbone.bottom_up.res4.4.conv2.weight,backbone.bottom_up.res4.4.conv3.weight,backbone.bottom_up.res4.5.conv1.weight,backbone.bottom_up.res4.5.conv2.weight,backbone.bottom_up.res4.5.conv3.weight,backbone.bottom_up.res5.0.shortcut.weight,backbone.bottom_up.res5.0.conv1.weight,backbone.bottom_up.res5.0.conv2.weight,backbone.bottom_up.res5.0.conv3.weight,backbone.bottom_up.res5.1.conv1.weight,backbone.bottom_up.res5.1.conv2.weight,backbone.bottom_up.res5.1.conv3.weight,backbone.bottom_up.res5.2.conv1.weight,backbone.bottom_up.res5.2.conv2.weight,backbone.bottom_up.res5.2.conv3.weight,proposal_generator.rpn_head.conv.weight,proposal_generator.rpn_head.conv.bias,proposal_generator.rpn_head.objectness_logits.weight,proposal_generator.rpn_head.objectness_logits.bias,proposal_generator.rpn_head.anchor_deltas.weight,proposal_generator.rpn_head.anchor_deltas.bias,roi_heads.box_head.fc1.weight,roi_heads.box_head.fc1.bias,roi_heads.box_head.fc2.weight,roi_heads.box_head.fc2.bias,roi_heads.box_predictor.cls_score.weight,roi_heads.box_predictor.cls_score.bias,roi_heads.box_predictor.bbox_pred.weight,roi_heads.box_predictor.bbox_pred.bias,roi_heads.mask_head.mask_fcn1.weight,roi_heads.mask_head.mask_fcn1.bias,roi_heads.mask_head.mask_fcn2.weight,roi_heads.mask_head.mask_fcn2.bias,roi_heads.mask_head.mask_fcn3.weight,roi_heads.mask_head.mask_fcn3.bias,roi_heads.mask_head.mask_fcn4.weight,roi_heads.mask_head.mask_fcn4.bias,roi_heads.mask_head.deconv.weight,roi_heads.mask_head.deconv.bias,roi_heads.mask_head.predictor.weight,roi_heads.mask_head.predictor.bias,total_layer_weight_gradient_usage,backbone.fpn_lateral2.weight_grad,backbone.fpn_lateral2.bias_grad,backbone.fpn_output2.weight_grad,backbone.fpn_output2.bias_grad,backbone.fpn_lateral3.weight_grad,backbone.fpn_lateral3.bias_grad,backbone.fpn_output3.weight_grad,backbone.fpn_output3.bias_grad,backbone.fpn_lateral4.weight_grad,backbone.fpn_lateral4.bias_grad,backbone.fpn_output4.weight_grad,backbone.fpn_output4.bias_grad,backbone.fpn_lateral5.weight_grad,backbone.fpn_lateral5.bias_grad,backbone.fpn_output5.weight_grad,backbone.fpn_output5.bias_grad,backbone.bottom_up.stem.conv1.weight_grad,backbone.bottom_up.res2.0.shortcut.weight_grad,backbone.bottom_up.res2.0.conv1.weight_grad,backbone.bottom_up.res2.0.conv2.weight_grad,backbone.bottom_up.res2.0.conv3.weight_grad,backbone.bottom_up.res2.1.conv1.weight_grad,backbone.bottom_up.res2.1.conv2.weight_grad,backbone.bottom_up.res2.1.conv3.weight_grad,backbone.bottom_up.res2.2.conv1.weight_grad,backbone.bottom_up.res2.2.conv2.weight_grad,backbone.bottom_up.res2.2.conv3.weight_grad,backbone.bottom_up.res3.0.shortcut.weight_grad,backbone.bottom_up.res3.0.conv1.weight_grad,backbone.bottom_up.res3.0.conv2.weight_grad,backbone.bottom_up.res3.0.conv3.weight_grad,backbone.bottom_up.res3.1.conv1.weight_grad,backbone.bottom_up.res3.1.conv2.weight_grad,backbone.bottom_up.res3.1.conv3.weight_grad,backbone.bottom_up.res3.2.conv1.weight_grad,backbone.bottom_up.res3.2.conv2.weight_grad,backbone.bottom_up.res3.2.conv3.weight_grad,backbone.bottom_up.res3.3.conv1.weight_grad,backbone.bottom_up.res3.3.conv2.weight_grad,backbone.bottom_up.res3.3.conv3.weight_grad,backbone.bottom_up.res4.0.shortcut.weight_grad,backbone.bottom_up.res4.0.conv1.weight_grad,backbone.bottom_up.res4.0.conv2.weight_grad,backbone.bottom_up.res4.0.conv3.weight_grad,backbone.bottom_up.res4.1.conv1.weight_grad,backbone.bottom_up.res4.1.conv2.weight_grad,backbone.bottom_up.res4.1.conv3.weight_grad,backbone.bottom_up.res4.2.conv1.weight_grad,backbone.bottom_up.res4.2.conv2.weight_grad,backbone.bottom_up.res4.2.conv3.weight_grad,backbone.bottom_up.res4.3.conv1.weight_grad,backbone.bottom_up.res4.3.conv2.weight_grad,backbone.bottom_up.res4.3.conv3.weight_grad,backbone.bottom_up.res4.4.conv1.weight_grad,backbone.bottom_up.res4.4.conv2.weight_grad,backbone.bottom_up.res4.4.conv3.weight_grad,backbone.bottom_up.res4.5.conv1.weight_grad,backbone.bottom_up.res4.5.conv2.weight_grad,backbone.bottom_up.res4.5.conv3.weight_grad,backbone.bottom_up.res5.0.shortcut.weight_grad,backbone.bottom_up.res5.0.conv1.weight_grad,backbone.bottom_up.res5.0.conv2.weight_grad,backbone.bottom_up.res5.0.conv3.weight_grad,backbone.bottom_up.res5.1.conv1.weight_grad,backbone.bottom_up.res5.1.conv2.weight_grad,backbone.bottom_up.res5.1.conv3.weight_grad,backbone.bottom_up.res5.2.conv1.weight_grad,backbone.bottom_up.res5.2.conv2.weight_grad,backbone.bottom_up.res5.2.conv3.weight_grad,proposal_generator.rpn_head.conv.weight_grad,proposal_generator.rpn_head.conv.bias_grad,proposal_generator.rpn_head.objectness_logits.weight_grad,proposal_generator.rpn_head.objectness_logits.bias_grad,proposal_generator.rpn_head.anchor_deltas.weight_grad,proposal_generator.rpn_head.anchor_deltas.bias_grad,roi_heads.box_head.fc1.weight_grad,roi_heads.box_head.fc1.bias_grad,roi_heads.box_head.fc2.weight_grad,roi_heads.box_head.fc2.bias_grad,roi_heads.box_predictor.cls_score.weight_grad,roi_heads.box_predictor.cls_score.bias_grad,roi_heads.box_predictor.bbox_pred.weight_grad,roi_heads.box_predictor.bbox_pred.bias_grad,roi_heads.mask_head.mask_fcn1.weight_grad,roi_heads.mask_head.mask_fcn1.bias_grad,roi_heads.mask_head.mask_fcn2.weight_grad,roi_heads.mask_head.mask_fcn2.bias_grad,roi_heads.mask_head.mask_fcn3.weight_grad,roi_heads.mask_head.mask_fcn3.bias_grad,roi_heads.mask_head.mask_fcn4.weight_grad,roi_heads.mask_head.mask_fcn4.bias_grad,roi_heads.mask_head.deconv.weight_grad,roi_heads.mask_head.deconv.bias_grad,roi_heads.mask_head.predictor.weight_grad,roi_heads.mask_head.predictor.bias_grad,intermediate_gradients
1,295,8259,8259,65597,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,24
1,300,8259,8259,66012,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,24
1,305,8259,8259,66948,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,24
1,310,8259,8259,67430,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,24
1,315,8259,8259,68818,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,25
1,320,8259,8259,69374,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,25
1,325,8259,8259,69529,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,25
1,330,8259,8259,70239,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,25
1,335,8259,8259,70750,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,25
1,340,8259,8259,71460,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,25
1,345,8259,8259,73189,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,25
1,350,8259,8259,73754,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,25
1,355,8259,8259,74588,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,25
1,360,8259,8259,75358,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,25
1,365,8259,8259,76786,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,26
1,370,8259,8259,77343,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,26
1,375,8259,8259,77841,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,26
1,380,8259,8259,78902,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,26
1,385,8259,8259,79725,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,26
1,390,8259,8259,80066,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,26
1,395,8259,8259,80687,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,26
1,400,8259,8259,81437,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,27
1,405,8259,8259,82010,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,27
1,410,8259,8259,83018,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,27
